"game.id","home.id","away.id","home.score","away.score","neutral","ot"
"401600760","2210","2405","70","85",0,""
"401630140","2210","2261","55","56",1,""
"401591550","47","2261","92","80",0,""
"401591552","2450","2261","75","68",0,""
"401582122","2261","2309","62","100",1,""
"401582150","2261","23","52","71",1,""
"401581842","2261","256","71","88",0,""
"401588607","189","2261","75","65",0,""
"401581355","2199","2261","72","69",0,""
"401600659","2261","2729","61","73",0,""
"401600666","2261","2448","80","81",0,""
"401600668","2275","2261","86","77",0,""
"401600677","2405","2261","85","77",0,""
"401600698","2448","2261","59","58",0,""
"401607613","2261","47","63","61",1,""
"401600710","2261","2275","59","63",0,""
"401600719","2261","350","65","95",0,""
"401600725","2619","2261","93","73",0,""
"401600734","2261","119","67","61",0,""
"401600745","111","2261","70","62",0,""
"401600752","2261","2405","64","56",0,""
"401600758","2729","2261","85","73",0,""
"401587165","2275","163","67","74",0,""
"401581575","2084","2275","68","102",1,""
"401581578","2275","2750","85","76",1,""
"401581760","314","2275","57","62",0,""
"401594404","2275","2450","74","58",0,""
"401597300","2439","2275","74","56",0,""
"401600656","111","2275","71","68",0,""
"401600680","2619","2275","74","80",0,""
"401600687","2275","2729","64","55",0,""
"401600690","2405","2275","81","78",0,""
"401600701","2275","2619","72","71",0,""
"401600703","2275","119","59","56",0,""
"401600716","2448","2275","49","81",0,""
"401600732","2275","111","82","62",0,""
"401600751","350","2275","58","69",0,""
"401630150","2275","2619","59","63",1,""
"401583745","2405","163","57","82",0,""
"401583746","2405","2329","88","79",0,""
"401575762","2057","2405","84","93",1,""
"401581531","2405","322","63","53",1,""
"401581532","219","2405","76","61",0,""
"401583747","172","2405","91","87",0,""
"401583748","2405","2459","74","71",0,""
"401583750","2405","2520","77","71",0,""
"401583751","2405","2363","77","71",0,""
"401600625","2405","119","51","43",0,""
"401600652","2405","111","81","62",0,""
"401600657","350","2405","69","56",0,""
"401600684","2619","2405","72","65",0,""
"401600714","2405","2729","68","64",0,""
"401600717","111","2405","77","65",0,""
"401600733","2405","2619","84","61",0,""
"401600740","119","2405","80","61",0,""
"401600746","2405","2448","83","67",0,""
"401581726","2430","2448","94","78",0,""
"401581727","2448","2771","73","96",1,""
"401581728","2011","2448","88","73",1,""
"401579102","2535","2448","101","83",0,""
"401581729","2448","2643","68","85",0,""
"401581731","2448","2428","62","67",0,""
"401581732","2448","2640","85","79",1,""
"401581733","2296","2448","68","60",1,""
"401581734","324","2448","82","85",0,""
"401600670","2448","111","72","65",0,""
"401600679","2448","2729","76","69",0,""
"401600727","350","2448","73","54",0,""
"401600741","2619","2448","80","64",0,""
"401600755","2448","119","58","84",0,""
"401630139","2448","2729","62","79",1,""
"401594129","111","104","67","58",0,""
"401581738","108","111","80","56",0,""
"401594130","111","290","93","76",1,""
"401587167","163","111","80","66",0,""
"401581859","111","295","81","68",0,""
"401592104","2115","111","74","79",0,""
"401600624","111","2619","53","62",0,""
"401600665","111","119","67","59",0,""
"401600686","111","350","54","77",0,""
"401600694","111","2729","68","72",0,""
"401600700","119","111","83","76",0,""
"401600704","2619","111","59","55",0,""
"401630143","111","2619","65","75",1,""
"401583852","2619","2520","55","48",0,""
"401587187","43","2619","79","71",0,""
"401589465","2619","2681","59","60",0,""
"401589298","2619","284","81","63",0,""
"401594403","2619","2450","84","78",0,""
"401584405","349","2619","74","78",0,"OT"
"401577665","2619","225","69","65",0,""
"401600658","119","2619","73","64",0,"OT"
"401600664","2729","2619","59","63",0,""
"401600692","2619","350","86","78",0,"OT"
"401600747","2619","2729","75","62",0,""
"401587141","38","119","75","57",0,""
"401587142","2154","119","49","70",0,""
"401587143","119","2523","66","62",0,""
"401587144","119","2415","67","58",0,""
"401587145","119","2571","48","61",1,""
"401584441","119","2447","65","55",0,""
"401600651","119","350","67","64",0,""
"401600728","2729","119","52","61",0,""
"401600763","350","119","75","64",0,""
"401630142","119","2729","67","56",1,""
"401630146","119","350","66","56",1,""
"401594431","350","93","83","81",1,"OT"
"401581826","2026","350","86","56",1,""
"401588945","96","350","73","80",0,""
"401594621","290","350","77","82",0,""
"401581853","276","350","69","78",0,""
"401594529","8","350","106","90",0,""
"401600742","2729","350","65","81",0,""
"401594150","2729","44","75","56",0,""
"401581814","2437","2729","89","83",1,""
"401594151","2005","2729","80","71",0,"OT"
"401587242","2729","2815","60","71",1,""
"401594152","2450","2729","96","62",0,""
"401581860","2729","295","84","79",0,""
"401576688","2492","2729","71","59",0,""
"401594154","2426","2729","77","65",0,""
"401608781","2229","2627","65","82",0,""
"401608782","2277","2229","74","83",0,""
"401581536","2006","2229","77","71",1,""
"401581540","2229","276","69","80",1,""
"401581544","2229","2351","60","61",1,""
"401576638","2229","112358","74","59",0,""
"401591579","3101","2229","96","92",0,"OT"
"401573584","55","2229","70","63",0,""
"401573588","2229","166","77","67",0,""
"401573589","2229","2638","72","68",0,""
"401573593","2335","2229","78","69",0,""
"401573603","98","2229","105","91",0,""
"401573607","2393","2229","79","61",0,""
"401573611","2229","2348","53","93",0,""
"401573612","2229","2534","68","61",0,""
"401573622","2229","2393","66","68",0,""
"401573626","2534","2229","70","56",0,""
"401573630","2348","2229","75","68",0,""
"401573634","2229","2335","76","71",0,""
"401573637","2229","55","75","77",0,""
"401573642","2229","98","85","83",0,""
"401573646","2638","2229","83","76",0,""
"401573648","166","2229","77","70",0,""
"401625484","2229","55","76","67",1,""
"401625485","2229","2534","59","78",1,""
"401591575","55","3101","79","81",0,"OT"
"401597430","2916","55","67","66",0,""
"401597431","2916","55","65","67",1,""
"401597432","55","6","70","52",0,""
"401597433","55","2193","59","61",0,""
"401577711","55","82","49","55",0,""
"401597434","2627","55","62","65",0,""
"401597435","2031","55","60","90",0,""
"401573586","2335","55","51","61",0,""
"401573592","98","55","80","69",0,""
"401573597","55","2348","57","74",0,""
"401573600","2393","55","75","67",0,""
"401573606","55","2335","73","62",0,""
"401573608","2638","55","79","71",0,""
"401573614","166","55","67","65",0,""
"401573617","55","2534","79","68",0,""
"401573621","55","98","59","70",0,""
"401573625","2348","55","63","58",0,""
"401573631","55","2393","76","68",0,""
"401573357","55","2638","65","72",0,""
"401573641","55","166","64","66",0,""
"401573647","2534","55","81","73",0,""
"401581145","231","2335","74","88",1,""
"401584371","2335","2379","99","62",0,""
"401584373","2335","2400","74","39",0,""
"401584374","2335","2253","64","69",0,""
"401584375","2335","2634","74","52",0,""
"401584377","3084","2335","63","79",0,""
"401584378","2335","333","56","101",1,""
"401573583","98","2335","70","68",0,""
"401573591","2348","2335","80","76",0,"OT"
"401573596","2335","2534","82","66",0,""
"401573609","166","2335","79","73",0,"OT"
"401573613","2638","2335","65","67",0,""
"401573618","2335","2393","88","53",0,""
"401573620","2335","2348","65","62",0,""
"401573629","2534","2335","83","73",0,""
"401573358","2335","166","83","58",0,""
"401573640","2335","2638","51","67",0,""
"401573645","2393","2335","69","61",0,""
"401573649","2335","98","82","79",0,""
"401625487","2335","2638","57","66",1,""
"401595309","36","2348","81","73",0,""
"401581861","2433","2348","63","73",0,""
"401600072","2348","253","67","53",0,""
"401579007","2348","2377","71","62",0,""
"401600074","167","2348","74","65",0,""
"401584439","2348","2447","68","55",0,""
"401600075","2617","2348","49","56",0,""
"401600076","2348","309","72","67",0,""
"401597379","2348","2545","89","60",0,""
"401598979","2547","2348","79","73",0,"OT"
"401584448","2253","2348","73","70",0,""
"401573582","2534","2348","81","77",0,""
"401573585","2393","2348","52","60",0,""
"401573601","2348","2638","68","54",0,""
"401573605","2348","166","73","53",0,""
"401573616","2348","98","76","81",0,""
"401573633","2638","2348","59","65",0,""
"401573636","166","2348","58","67",0,""
"401573639","98","2348","84","90",0,""
"401573644","2348","2534","66","72",0,""
"401573650","2348","2393","84","70",0,""
"401625486","2348","2393","67","70",1,""
"401587148","2393","94","74","57",0,""
"401587149","2393","2617","67","62",0,"OT"
"401583803","2393","2717","64","66",0,""
"401577710","2393","82","40","70",1,""
"401603087","195","2393","80","68",1,""
"401603086","140","2393","59","63",1,""
"401587152","2393","2747","64","74",0,"OT"
"401577701","2393","2623","77","73",0,"OT"
"401575766","2393","2057","65","75",0,""
"401587153","2608","2393","71","34",0,""
"401587154","253","2393","69","63",0,""
"401587155","93","2393","75","54",0,""
"401573590","2393","2534","51","60",0,""
"401573595","2638","2393","73","59",0,""
"401573599","166","2393","73","62",0,""
"401573615","98","2393","88","65",0,""
"401573624","2393","166","76","69",0,""
"401573627","2393","2638","96","90",0,"2OT"
"401573638","2393","98","74","72",0,""
"401573643","2534","2393","81","64",0,""
"401625490","2393","98","54","85",1,""
"401588940","96","166","86","46",0,""
"401598567","166","278","76","81",1,"OT"
"401601496","166","79","54","81",1,""
"401604279","167","166","106","62",0,""
"401604281","166","167","72","73",0,""
"401604283","2617","166","75","72",0,""
"401594652","166","2856","66","61",0,""
"401573581","166","2638","63","53",0,""
"401573594","166","98","72","70",0,""
"401573602","2534","166","79","67",0,""
"401573619","2638","166","74","49",0,""
"401573628","98","166","72","58",0,""
"401573632","166","2534","58","79",0,""
"401625488","166","98","69","89",1,""
"401575401","279","2534","57","64",0,""
"401584450","2534","3084","73","79",0,"OT"
"401594544","145","2534","70","67",0,""
"401591568","2653","2534","86","88",0,"OT"
"401606611","2534","2755","86","68",1,""
"401597958","9","2534","78","61",0,""
"401581789","2534","2320","90","70",0,""
"401577702","2623","2534","69","60",0,""
"401581866","2534","2433","63","62",0,""
"401598012","2534","326","60","73",0,""
"401584447","2253","2534","76","64",0,""
"401573587","2534","98","78","74",0,""
"401573604","2534","2638","60","56",0,""
"401573610","98","2534","77","79",0,""
"401573635","2638","2534","54","65",0,""
"401625489","2534","2638","63","65",1,""
"401603137","25","2638","72","75",1,""
"401604310","2638","71","59","63",1,""
"401590948","2351","2638","67","47",0,""
"401604332","2638","357","63","67",0,""
"401600242","2483","2638","71","49",0,""
"401600133","2000","2638","88","82",0,""
"401581562","2638","2450","67","65",0,""
"401581564","2638","2751","78","67",0,""
"401598980","2638","2547","61","73",0,""
"401600247","2638","2130","74","69",0,""
"401573598","2638","98","93","87",0,""
"401573623","98","2638","90","80",0,""
"401625491","2638","98","71","78",1,""
"401594430","93","98","81","86",0,""
"401608089","189","98","65","72",1,""
"401608092","2099","98","85","77",1,""
"401598956","2084","98","65","82",0,""
"401589375","2750","98","84","91",0,""
"401594650","2856","98","70","73",0,""
"401598957","98","2000","86","84",0,""
"401587199","325","195","82","78",0,""
"401594171","325","2099","71","61",0,""
"401581350","2199","325","69","62",0,""
"401594172","325","2193","72","70",0,""
"401594173","325","2010","86","59",0,""
"401587635","2754","325","94","69",0,""
"401587641","325","2174","69","58",0,""
"401594174","2608","325","70","57",0,""
"401594175","2309","325","83","77",0,""
"401587209","71","325","69","76",0,""
"401581768","325","2711","90","77",0,""
"401587645","325","2473","75","67",0,""
"401587670","85","325","77","86",0,""
"401587675","2750","325","82","70",0,""
"401587684","325","94","88","85",0,"OT"
"401587689","270","325","88","80",0,""
"401587694","2739","325","79","71",0,""
"401587700","325","2870","75","68",0,""
"401587708","325","2750","99","107",0,"OT"
"401587713","325","2523","66","64",0,""
"401587715","2174","325","65","77",0,""
"401587720","2473","325","83","71",0,""
"401587725","2870","325","72","75",0,""
"401587736","325","270","68","71",0,""
"401587744","325","2754","81","73",0,""
"401587745","94","325","75","73",0,""
"401587750","2523","325","71","73",0,""
"401587757","325","2739","61","69",0,""
"401610359","325","85","75","66",0,""
"401625692","325","85","85","66",0,""
"401625696","2754","325","70","82",0,""
"401625698","2473","325","74","71",1,""
"401577691","2649","2174","94","60",0,""
"401594543","145","2174","70","69",0,""
"401583754","195","2174","71","52",0,""
"401581351","2174","2199","72","76",0,""
"401583755","2565","2174","81","67",0,""
"401587636","2174","2473","50","65",0,""
"401583756","2174","2050","65","68",0,""
"401583757","2351","2174","76","56",0,""
"401583758","2117","2174","75","63",0,""
"401587646","85","2174","67","55",0,""
"401587671","2870","2174","91","56",0,""
"401587676","2174","2739","51","69",0,""
"401587681","2174","270","61","84",0,""
"401587693","2174","94","76","81",0,""
"401587695","2523","2174","102","99",0,"2OT"
"401587704","2174","2754","64","105",0,""
"401587706","270","2174","87","71",0,""
"401587710","2739","2174","78","64",0,""
"401587721","2174","2523","67","75",0,""
"401587726","2750","2174","92","85",0,""
"401587731","94","2174","79","67",0,""
"401587737","2174","85","81","66",0,""
"401587740","2174","2870","69","83",0,""
"401587747","2174","2750","78","93",0,""
"401587756","2754","2174","69","55",0,""
"401587760","2473","2174","75","70",0,""
"401625693","270","2174","83","79",0,""
"401594190","2674","2739","64","59",0,""
"401594192","2739","2900","64","51",0,""
"401587637","2870","2739","75","71",0,""
"401587642","2739","270","70","58",0,""
"401594193","2565","2739","78","69",0,""
"401594194","2739","2710","59","68",0,""
"401577712","82","2739","68","70",0,""
"401587648","2739","2750","88","77",0,""
"401587674","2739","2523","78","61",0,""
"401587680","2473","2739","79","73",0,""
"401587686","85","2739","58","68",0,""
"401587698","2750","2739","81","88",0,""
"401587701","94","2739","74","52",0,""
"401587707","2739","2473","69","59",0,""
"401587717","2739","85","79","56",0,""
"401587728","2523","2739","76","81",0,"OT"
"401587733","2754","2739","83","84",0,""
"401587738","2739","94","57","58",0,""
"401587748","2739","2870","59","85",0,""
"401587754","2739","2754","59","71",0,""
"401587761","270","2739","90","69",0,""
"401625694","2739","270","84","95",0,""
"401594210","2674","85","56","66",0,""
"401594211","282","85","96","57",0,""
"401594214","107","85","74","61",1,""
"401587638","2750","85","103","74",0,""
"401587643","85","94","55","71",0,""
"401587239","2197","85","75","58",0,""
"401587247","85","2815","67","73",0,""
"401587678","2523","85","92","48",0,""
"401587683","2754","85","75","65",0,""
"401587692","85","2473","66","88",0,""
"401587696","2870","85","79","85",0,""
"401587703","85","2523","63","80",0,""
"401587709","85","2754","50","78",0,""
"401587714","85","2750","76","83",0,""
"401587722","270","85","87","67",0,""
"401587730","85","2870","65","92",0,""
"401587741","2473","85","107","59",0,""
"401587752","94","85","80","64",0,""
"401587758","85","270","70","75",0,""
"401594480","38","270","106","79",0,""
"401603141","2561","270","59","61",1,""
"401597420","270","2572","84","90",0,""
"401598004","2900","270","75","71",0,""
"401594568","270","236","85","83",0,"OT"
"401587669","270","2523","78","75",0,""
"401587673","270","2750","91","83",0,""
"401587677","2473","270","100","95",0,""
"401587699","94","270","90","72",0,""
"401587702","2750","270","95","81",0,""
"401587711","270","2473","87","91",0,"2OT"
"401587716","2870","270","65","68",0,""
"401587729","2754","270","97","85",0,"OT"
"401587734","2523","270","71","60",0,""
"401587742","270","94","73","72",0,""
"401587749","270","2754","80","84",0,"OT"
"401587751","270","2870","96","88",0,""
"401625699","270","94","82","75",1,""
"401625700","2473","270","83","76",1,""
"401581775","264","94","75","67",0,""
"401594231","94","357","88","73",0,""
"401576637","94","112358","72","64",0,""
"401587639","94","2523","77","59",0,""
"401580108","2287","94","62","59",0,""
"401594232","94","2006","76","77",0,""
"401598042","2608","94","92","56",0,""
"401587647","2870","94","73","60",0,""
"401587679","94","2754","79","76",0,""
"401587687","2473","94","70","65",0,"OT"
"401587705","94","2870","58","63",0,""
"401587712","2754","94","82","52",0,""
"401587723","94","2750","78","85",0,""
"401587727","94","2473","99","89",0,"OT"
"401587759","2523","94","60","70",0,""
"401587763","2750","94","94","88",0,""
"401625695","2750","94","97","99",0,"OT"
"401588588","2473","189","81","62",0,""
"401581533","2181","2473","85","77",1,""
"401581539","2351","2473","69","74",1,""
"401581543","2473","276","78","71",1,""
"401587640","2473","2870","77","98",0,""
"401577694","2473","2649","68","69",0,""
"401581354","2199","2473","63","77",0,""
"401587672","2754","2473","81","88",0,""
"401587697","2473","2754","70","67",0,""
"401587718","2473","2523","87","72",0,""
"401587732","2750","2473","60","74",0,""
"401587735","2870","2473","63","71",0,""
"401587746","2523","2473","43","63",0,""
"401587753","2473","2750","75","96",0,""
"401625697","2473","2870","75","65",0,""
"401587159","2870","2837","86","64",0,""
"401601487","233","2870","81","93",1,""
"401587160","2539","2870","76","60",0,""
"401587162","88","2870","57","70",0,""
"401587163","2870","2546","89","80",0,""
"401574624","2870","2065","86","63",0,""
"401587682","2870","2750","98","106",0,""
"401587685","2754","2870","93","85",0,""
"401587690","2523","2870","91","88",0,"OT"
"401587724","2870","2754","82","78",0,""
"401587755","2750","2870","77","79",0,"OT"
"401587764","2870","2523","83","65",0,""
"401625691","2870","2523","78","63",0,""
"401587228","2523","161","97","86",0,""
"401587644","2523","2754","57","71",0,""
"401594255","2099","2523","87","80",0,""
"401589384","2598","2523","73","75",0,""
"401598578","2523","172","85","90",0,""
"401587688","2523","2750","76","101",0,""
"401587739","2754","2523","87","77",0,""
"401587743","2750","2523","101","71",0,""
"401589372","36","2750","105","77",0,""
"401577692","2750","2649","77","78",0,""
"401581574","2750","309","91","85",1,""
"401581579","2287","2750","49","74",1,""
"401588608","2750","193","92","82",0,""
"401587691","2754","2750","81","71",0,""
"401587719","2750","2754","77","88",0,""
"401583776","309","2754","72","62",0,""
"401583778","2754","3101","75","68",0,""
"401583780","195","2754","72","78",0,""
"401581767","2711","2754","68","72",0,""
"401583783","2754","2426","75","65",0,""
"401588585","189","2130","70","41",0,""
"401597989","2130","2382","61","66",0,""
"401598585","88","2130","67","78",0,""
"401597405","79","2130","71","55",0,""
"401601494","2130","2415","84","83",1,""
"401600243","2130","2630","71","94",0,""
"401600244","2130","2169","69","76",0,""
"401598005","2130","2900","50","66",0,""
"401594440","2674","2130","62","63",0,""
"401600245","2130","292","78","68",0,""
"401574625","2130","2065","55","54",0,""
"401594651","2856","2130","74","62",0,""
"401587232","161","2130","74","75",0,""
"401600252","2569","2130","78","55",0,""
"401577656","2142","225","72","70",0,""
"401577657","225","2352","75","77",0,"OT"
"401577659","30","225","81","70",0,""
"401603091","140","225","83","93",1,"OT"
"401603090","195","225","82","77",1,""
"401577664","225","2561","71","67",0,""
"401577667","225","43","70","80",0,""
"401577668","108","225","72","74",0,""
"401577669","225","172","83","84",0,""
"401577670","159","225","75","71",0,""
"401577671","225","219","70","61",0,""
"401577672","225","163","60","70",0,""
"401577673","225","171","69","83",0,""
"401577674","163","225","72","63",0,""
"401577675","219","225","64","71",0,""
"401577676","171","225","64","66",0,""
"401577677","172","225","74","78",0,""
"401577678","225","108","71","68",0,"OT"
"401577679","225","159","89","67",0,""
"401577680","43","225","81","84",0,"OT"
"401625539","163","225","81","90",1,""
"401625541","225","43","61","62",1,""
"401589493","171","112358","77","67",0,""
"401591558","171","2352","69","57",0,""
"401591559","171","322","83","72",0,""
"401587231","161","171","83","87",0,""
"401591561","172","171","91","79",0,""
"401587191","43","171","89","70",0,""
"401587175","171","163","62","70",0,""
"401589368","171","219","84","81",0,""
"401581750","108","171","62","59",0,""
"401591562","159","171","56","72",0,""
"401591563","171","159","73","63",0,""
"401581754","171","108","75","80",0,""
"401587197","171","43","76","84",0,""
"401587181","163","171","84","70",0,""
"401589371","219","171","84","72",0,""
"401591564","171","172","76","98",0,""
"401598574","2329","172","78","84",0,""
"401601482","172","3084","74","61",1,""
"401598577","322","172","71","79",0,""
"401594397","2561","172","74","95",0,""
"401598579","172","2142","77","64",0,""
"401589367","172","219","77","60",0,""
"401587176","172","163","83","68",0,""
"401598582","159","172","53","56",0,""
"401581751","108","172","76","89",0,""
"401587194","43","172","80","78",0,""
"401581753","172","108","75","62",0,""
"401598583","172","159","89","80",0,""
"401587196","172","43","65","62",0,""
"401589370","219","172","81","87",0,""
"401587182","163","172","79","77",0,""
"401625540","172","43","57","69",1,""
"401584386","159","2368","53","63",0,""
"401597965","159","104","63","54",0,""
"401600289","2330","159","80","54",0,""
"401577724","2529","159","67","57",0,""
"401594555","238","159","69","53",0,""
"401589366","219","159","80","51",0,""
"401587174","163","159","76","58",0,""
"401587192","159","43","51","76",0,""
"401581752","108","159","77","59",0,""
"401589369","159","219","69","82",0,""
"401587180","159","163","56","68",0,""
"401587198","43","159","80","56",0,""
"401581758","159","108","76","69",0,""
"401581740","2142","108","70","76",0,""
"401581741","108","44","80","75",0,""
"401581743","108","349","70","64",0,""
"401581744","108","107","74","72",0,""
"401581745","108","314","60","69",0,""
"401581747","163","108","89","58",0,""
"401581748","219","108","61","70",0,""
"401581749","108","43","65","78",0,""
"401581755","108","163","53","66",0,""
"401581756","108","219","74","70",0,""
"401581757","43","108","80","60",0,""
"401589361","219","2083","80","61",0,""
"401589362","2379","219","83","80",0,"OT"
"401581530","219","322","74","72",0,""
"401575763","219","2057","79","84",0,"OT"
"401588946","219","96","66","81",1,""
"401589364","219","47","78","68",0,""
"401589365","2520","219","73","77",0,"OT"
"401583801","2","219","88","68",0,""
"401587193","43","219","74","58",0,""
"401587178","163","219","77","70",0,""
"401587195","219","43","62","76",0,""
"401587183","219","163","83","105",0,""
"401581856","295","163","56","76",0,""
"401587168","2083","163","71","85",0,""
"401587169","163","231","70","69",0,""
"401587177","43","163","70","64",0,""
"401587179","163","43","73","62",0,""
"401587185","2250","43","86","71",0,""
"401587186","2351","43","80","83",0,""
"401581510","2142","43","50","68",1,""
"401576161","43","2217","71","75",0,""
"401577688","2514","43","66","73",0,""
"401579121","2541","43","58","66",0,""
"401587190","47","43","78","86",0,"OT"
"401594250","2099","2747","76","67",1,""
"401594252","189","2099","77","73",1,""
"401594253","2099","2514","93","73",0,""
"401594254","2099","2612","52","54",0,""
"401594257","116","2099","74","69",0,""
"401594258","2520","2099","79","76",0,"OT"
"401594259","2099","2561","67","63",0,""
"401594260","2099","2217","63","88",0,""
"401594261","314","2099","70","58",0,""
"401594262","2612","2099","70","59",0,""
"401594263","2099","2363","82","70",0,""
"401594264","2099","2368","71","80",0,""
"401594265","2514","2099","88","63",0,""
"401594266","315","2099","69","64",0,""
"401594267","2099","314","73","69",0,""
"401594268","2368","2099","78","55",0,""
"401594269","2561","2099","64","73",0,""
"401594270","2099","315","69","59",0,""
"401594271","2099","116","61","56",0,""
"401594272","2099","2520","61","65",0,""
"401594273","2217","2099","74","62",0,""
"401594274","2363","2099","70","73",0,"OT"
"401625618","116","2099","61","77",1,""
"401625621","2099","2514","52","76",1,""
"401594289","2217","314","67","78",0,""
"401594290","2520","2217","81","88",0,""
"401576162","2529","2217","57","67",0,""
"401576163","2217","2681","63","51",0,""
"401576164","161","2217","69","92",0,""
"401576165","2217","2330","78","72",0,""
"401594291","2561","2217","69","93",0,""
"401594292","2217","2368","82","61",0,""
"401594293","315","2217","96","72",0,""
"401594294","2217","2612","76","67",0,""
"401594295","2363","2217","75","82",0,""
"401594296","2217","2514","64","66",0,""
"401594297","314","2217","91","82",0,""
"401594298","2217","2363","77","68",0,""
"401594299","2217","2520","84","67",0,""
"401594300","2612","2217","62","64",0,""
"401594301","2217","315","63","65",0,""
"401594302","2217","116","94","80",0,""
"401594303","2514","2217","81","85",0,""
"401594304","2217","2561","88","64",0,""
"401594305","2368","2217","58","55",0,""
"401594306","116","2217","92","96",0,""
"401625622","2217","314","68","63",1,""
"401625625","2217","2368","65","61",1,""
"401625627","2217","2612","63","68",1,""
"401577716","314","2529","88","81",0,""
"401581580","2084","314","64","89",1,""
"401581759","38","314","85","68",0,""
"401594309","314","2368","64","68",0,""
"401581761","314","2598","61","54",0,""
"401581762","314","2142","85","65",0,""
"401594310","2612","314","69","57",0,""
"401594311","314","315","73","75",0,""
"401594312","314","116","87","70",0,""
"401594313","2514","314","91","87",0,""
"401594314","2561","314","51","70",0,""
"401594315","314","2520","94","93",0,""
"401594316","315","314","71","74",0,""
"401594317","314","2363","73","63",0,""
"401594318","314","2612","53","59",0,""
"401594319","2520","314","78","75",0,""
"401594320","116","314","72","65",0,""
"401594321","314","2514","64","82",0,""
"401594322","2368","314","64","71",0,""
"401594323","2363","314","77","60",0,""
"401594324","314","2561","68","54",0,""
"401625619","2363","314","57","60",1,""
"401592102","2115","2363","63","67",0,""
"401594345","2363","116","75","74",0,"OT"
"401594329","2368","2363","70","56",0,""
"401587230","2363","161","71","76",0,""
"401589469","2363","2681","56","68",0,""
"401594364","2363","315","67","81",0,""
"401594373","2514","2363","76","59",0,""
"401594384","2520","2363","71","58",0,""
"401594389","2363","2612","68","81",0,""
"401594367","315","2363","78","84",0,"OT"
"401594375","2363","2514","71","77",0,""
"401594356","116","2363","82","78",0,""
"401594398","2363","2561","63","68",0,""
"401594387","2363","2520","62","104",0,""
"401594339","2363","2368","50","57",0,""
"401594399","2561","2363","68","70",0,""
"401594392","2612","2363","89","57",0,""
"401584384","349","2368","55","71",0,""
"401584385","2368","2083","73","49",0,""
"401584387","2368","2379","76","52",0,""
"401584388","2368","2329","58","65",0,""
"401594330","2368","2514","55","66",0,""
"401594331","2368","2520","83","60",0,""
"401594332","116","2368","65","48",0,""
"401594333","2368","2561","50","48",0,""
"401594334","315","2368","67","62",0,""
"401594335","2368","116","58","76",0,""
"401594336","2368","2612","63","52",0,""
"401594337","2561","2368","51","67",0,""
"401594338","2520","2368","62","77",0,""
"401594340","2612","2368","69","60",0,""
"401594341","2514","2368","73","64",0,""
"401594342","2368","315","63","62",0,""
"401625623","2368","315","65","59",1,""
"401589735","116","2154","74","60",0,""
"401594343","44","116","68","65",0,""
"401594344","116","47","83","87",0,"2OT"
"401594346","116","2561","80","48",0,""
"401594347","145","116","77","68",0,""
"401594348","2352","116","64","77",0,""
"401589383","2598","116","65","72",0,""
"401594349","61","116","94","82",0,""
"401589494","116","112358","87","59",0,""
"401594350","2169","116","77","73",0,""
"401594351","2612","116","70","64",0,""
"401594352","116","315","71","82",0,""
"401594353","2514","116","79","65",0,""
"401594354","116","2520","62","66",0,""
"401594355","2561","116","61","68",0,""
"401594357","116","2514","96","79",0,""
"401594358","2520","116","61","57",0,""
"401594359","116","2612","65","70",0,""
"401594360","315","116","72","91",0,""
"401584389","315","2083","64","73",0,""
"401584391","2598","315","61","69",0,""
"401594361","315","2612","67","72",0,""
"401594362","315","2514","68","75",0,"OT"
"401584394","2084","315","63","69",0,""
"401594365","315","2561","88","93",0,""
"401594366","2520","315","74","78",0,""
"401594368","2612","315","59","68",0,"OT"
"401594369","2514","315","66","80",0,""
"401594370","315","2520","61","71",0,""
"401594371","2561","315","59","66",0,""
"401625620","2561","315","65","67",1,""
"401577682","2514","2115","74","70",0,""
"401577684","349","2514","58","67",0,""
"401577686","2514","284","80","69",0,""
"401577687","2514","2426","71","68",0,""
"401577689","107","2514","57","77",0,""
"401577690","322","2514","60","78",0,""
"401575757","57","2514","97","72",0,""
"401594372","2514","2520","88","84",0,""
"401594374","2561","2514","70","82",0,""
"401594376","2514","2612","84","73",0,""
"401594377","2520","2514","88","78",0,""
"401594378","2514","2561","71","57",0,""
"401594379","2612","2514","74","89",0,""
"401625626","2514","2612","60","62",1,""
"401594381","2561","2520","67","65",0,""
"401589299","2520","284","73","56",0,""
"401594385","2612","2520","57","62",0,""
"401594386","2520","2561","91","50",0,""
"401594388","2520","2612","61","56",0,""
"401625624","2520","2612","48","50",1,""
"401587225","161","2612","71","70",0,""
"401594484","2083","2612","58","67",0,""
"401594390","2561","2612","52","63",0,""
"401594391","2612","2561","75","53",0,""
"401594393","2561","107","73","71",0,""
"401594394","44","2561","78","58",0,""
"401594395","2117","2561","70","56",1,""
"401588729","193","2154","76","48",0,""
"401587235","2154","2197","46","48",1,""
"401589738","2426","2154","75","52",0,""
"401589466","2154","2681","59","62",0,""
"401581843","256","2154","87","48",0,""
"401589739","2169","2154","55","53",0,""
"401589740","2154","2379","58","55",0,"OT"
"401589741","2154","2415","86","89",0,"OT"
"401589742","2450","2154","68","58",0,""
"401589743","2154","47","66","81",0,""
"401589744","2428","2154","77","46",0,""
"401589745","2569","2154","77","65",0,""
"401589746","2154","2169","56","66",0,""
"401589747","2379","2154","75","67",0,""
"401589748","2154","2450","66","68",0,""
